date,state,district,pincode,demo_age_5_17,demo_age_17_
09-11-2025,Maharashtra,Mumbai Suburban,400060,1,7
09-11-2025,Maharashtra,Mumbai Suburban,400064,0,4
09-11-2025,Maharashtra,Mumbai Suburban,400069,0,6
09-11-2025,Maharashtra,Mumbai Suburban,400075,2,11
09-11-2025,Maharashtra,Mumbai Suburban,400082,0,1
09-11-2025,Maharashtra,Mumbai Suburban,400084,0,8
09-11-2025,Maharashtra,Mumbai Suburban,400089,0,6
09-11-2025,Maharashtra,Mumbai Suburban,400091,0,4
09-11-2025,Maharashtra,Mumbai Suburban,400095,2,18
11-11-2025,Maharashtra,Mumbai Suburban,400024,3,5
11-11-2025,Maharashtra,Mumbai Suburban,400042,0,8
11-11-2025,Maharashtra,Mumbai Suburban,400043,17,69
11-11-2025,Maharashtra,Mumbai Suburban,400051,1,20
11-11-2025,Maharashtra,Mumbai Suburban,400053,3,15
11-11-2025,Maharashtra,Mumbai Suburban,400071,2,25
11-11-2025,Maharashtra,Mumbai Suburban,400074,2,24
11-11-2025,Maharashtra,Mumbai Suburban,400075,2,26
11-11-2025,Maharashtra,Mumbai Suburban,400078,2,53
12-11-2025,Maharashtra,Mumbai Suburban,400042,2,12
12-11-2025,Maharashtra,Mumbai Suburban,400050,3,13
12-11-2025,Maharashtra,Mumbai Suburban,400051,5,21
12-11-2025,Maharashtra,Mumbai Suburban,400054,0,8
12-11-2025,Maharashtra,Mumbai Suburban,400069,1,17
12-11-2025,Maharashtra,Mumbai Suburban,400076,3,17
12-11-2025,Maharashtra,Mumbai Suburban,400079,0,12
12-11-2025,Maharashtra,Mumbai Suburban,400080,4,34
12-11-2025,Maharashtra,Mumbai Suburban,400083,1,10
12-11-2025,Maharashtra,Mumbai Suburban,400089,0,12
12-11-2025,Maharashtra,Mumbai Suburban,400092,0,34
12-11-2025,Maharashtra,Mumbai Suburban,400095,4,32
12-11-2025,Maharashtra,Mumbai Suburban,400102,2,36
13-11-2025,Maharashtra,Mumbai Suburban,400043,12,73
13-11-2025,Maharashtra,Mumbai Suburban,400049,0,5
13-11-2025,Maharashtra,Mumbai Suburban,400050,0,17
13-11-2025,Maharashtra,Mumbai Suburban,400054,2,18
13-11-2025,Maharashtra,Mumbai Suburban,400057,1,10
13-11-2025,Maharashtra,Mumbai Suburban,400063,0,12
13-11-2025,Maharashtra,Mumbai Suburban,400072,8,60
13-11-2025,Maharashtra,Mumbai Suburban,400077,1,14
13-11-2025,Maharashtra,Mumbai Suburban,400087,0,5
13-11-2025,Maharashtra,Mumbai Suburban,400094,1,6
13-11-2025,Maharashtra,Mumbai Suburban,400099,0,11
14-11-2025,Maharashtra,Mumbai Suburban,400056,2,16
14-11-2025,Maharashtra,Mumbai Suburban,400057,1,13
14-11-2025,Maharashtra,Mumbai Suburban,400061,0,8
14-11-2025,Maharashtra,Mumbai Suburban,400068,3,63
14-11-2025,Maharashtra,Mumbai Suburban,400071,4,28
14-11-2025,Maharashtra,Mumbai Suburban,400080,4,36
14-11-2025,Maharashtra,Mumbai Suburban,400082,0,8
14-11-2025,Maharashtra,Mumbai Suburban,400089,4,10
14-11-2025,Maharashtra,Mumbai Suburban,400095,2,45
14-11-2025,Maharashtra,Mumbai Suburban,400102,4,26
14-11-2025,Maharashtra,Mumbai Suburban,400104,7,40
15-11-2025,Maharashtra,Mumbai Suburban,400063,1,16
15-11-2025,Maharashtra,Mumbai Suburban,400064,2,24
15-11-2025,Maharashtra,Mumbai Suburban,400074,6,29
15-11-2025,Maharashtra,Mumbai Suburban,400081,2,17
15-11-2025,Maharashtra,Mumbai Suburban,400091,0,7
28-12-2025,Maharashtra,Mumbai Suburban,400024,0,8
28-12-2025,Maharashtra,Mumbai Suburban,400029,1,5
28-12-2025,Maharashtra,Mumbai Suburban,400042,2,22
28-12-2025,Maharashtra,Mumbai Suburban,400054,2,26
28-12-2025,Maharashtra,Mumbai Suburban,400055,1,31
28-12-2025,Maharashtra,Mumbai Suburban,400063,0,24
28-12-2025,Maharashtra,Mumbai Suburban,400087,0,5
28-12-2025,Maharashtra,Mumbai Suburban,400094,2,13
28-12-2025,Maharashtra,Mumbai Suburban,400099,1,22
28-12-2025,Maharashtra,Mumbai Suburban,400101,6,77
29-12-2025,Maharashtra,Mumbai Suburban,400054,0,25
29-12-2025,Maharashtra,Mumbai Suburban,400058,5,29
29-12-2025,Maharashtra,Mumbai Suburban,400063,0,20
29-12-2025,Maharashtra,Mumbai Suburban,400071,4,34
29-12-2025,Maharashtra,Mumbai Suburban,400074,2,29
29-12-2025,Maharashtra,Mumbai Suburban,400075,2,18
29-12-2025,Maharashtra,Mumbai Suburban,400077,2,10
29-12-2025,Maharashtra,Mumbai Suburban,400078,4,37
29-12-2025,Maharashtra,Mumbai Suburban,400080,3,27
29-12-2025,Maharashtra,Mumbai Suburban,400087,0,2
29-12-2025,Maharashtra,Mumbai Suburban,400095,2,47
29-12-2025,Maharashtra,Mumbai Suburban,400101,5,54
29-12-2025,Maharashtra,Mumbai Suburban,400103,1,13
01-01-2026,Maharashtra,Mumbai Suburban,400042,0,10
01-01-2026,Maharashtra,Mumbai Suburban,400060,0,13
01-01-2026,Maharashtra,Mumbai Suburban,400076,2,9
01-01-2026,Maharashtra,Mumbai Suburban,400082,0,2
01-01-2026,Maharashtra,Mumbai Suburban,400088,2,10
01-01-2026,Maharashtra,Mumbai Suburban,400104,2,18
31-12-2025,Maharashtra,Mumbai Suburban,400024,1,1
31-12-2025,Maharashtra,Mumbai Suburban,400042,1,9
31-12-2025,Maharashtra,Mumbai Suburban,400051,4,19
31-12-2025,Maharashtra,Mumbai Suburban,400061,0,7
31-12-2025,Maharashtra,Mumbai Suburban,400063,0,12
31-12-2025,Maharashtra,Mumbai Suburban,400064,0,12
31-12-2025,Maharashtra,Mumbai Suburban,400066,1,20
31-12-2025,Maharashtra,Mumbai Suburban,400070,1,36
31-12-2025,Maharashtra,Mumbai Suburban,400074,2,22
31-12-2025,Maharashtra,Mumbai Suburban,400083,0,9
31-12-2025,Maharashtra,Mumbai Suburban,400091,0,8
31-12-2025,Maharashtra,Mumbai Suburban,400097,3,36
31-12-2025,Maharashtra,Mumbai Suburban,400099,0,8
02-01-2026,Maharashtra,Mumbai Suburban,400024,1,15
02-01-2026,Maharashtra,Mumbai Suburban,400049,1,9
02-01-2026,Maharashtra,Mumbai Suburban,400050,1,24
02-01-2026,Maharashtra,Mumbai Suburban,400051,4,23
02-01-2026,Maharashtra,Mumbai Suburban,400054,0,17
02-01-2026,Maharashtra,Mumbai Suburban,400063,2,19
02-01-2026,Maharashtra,Mumbai Suburban,400084,2,6
02-01-2026,Maharashtra,Mumbai Suburban,400089,2,14
02-01-2026,Maharashtra,Mumbai Suburban,400091,3,7
02-01-2026,Maharashtra,Mumbai Suburban,400093,2,24
02-01-2026,Maharashtra,Mumbai Suburban,400095,6,65
02-01-2026,Maharashtra,Mumbai Suburban,400099,1,15
02-01-2026,Maharashtra,Mumbai Suburban,400102,10,31
03-01-2026,Maharashtra,Mumbai Suburban,400059,1,2
03-01-2026,Maharashtra,Mumbai Suburban,400064,0,3
03-01-2026,Maharashtra,Mumbai Suburban,400066,1,6
03-01-2026,Maharashtra,Mumbai Suburban,400068,1,7
03-01-2026,Maharashtra,Mumbai Suburban,400072,2,6
03-01-2026,Maharashtra,Mumbai Suburban,400093,0,3
03-01-2026,Maharashtra,Mumbai Suburban,400098,0,1
03-01-2026,Maharashtra,Mumbai Suburban,400099,0,4
03-01-2026,Maharashtra,Mumbai Suburban,400101,3,8
14-12-2025,Maharashtra,Mumbai Suburban,400029,1,9
23-12-2025,Maharashtra,Mumbai Suburban,400029,5,7
23-12-2025,Maharashtra,Mumbai Suburban,400049,0,5
23-12-2025,Maharashtra,Mumbai Suburban,400055,5,18
23-12-2025,Maharashtra,Mumbai Suburban,400077,2,23
23-12-2025,Maharashtra,Mumbai Suburban,400093,2,20
23-12-2025,Maharashtra,Mumbai Suburban,400095,6,47
23-12-2025,Maharashtra,Mumbai Suburban,400099,2,19
23-12-2025,Maharashtra,Mumbai Suburban,400101,3,49
23-12-2025,Maharashtra,Mumbai Suburban,400102,4,42
23-12-2025,Maharashtra,Mumbai Suburban,400103,1,20
25-12-2025,Maharashtra,Mumbai Suburban,400029,0,1
25-12-2025,Maharashtra,Mumbai Suburban,400042,1,3
25-12-2025,Maharashtra,Mumbai Suburban,400043,8,47
25-12-2025,Maharashtra,Mumbai Suburban,400049,0,1
25-12-2025,Maharashtra,Mumbai Suburban,400056,0,7
25-12-2025,Maharashtra,Mumbai Suburban,400057,0,10
25-12-2025,Maharashtra,Mumbai Suburban,400059,2,14
25-12-2025,Maharashtra,Mumbai Suburban,400064,1,15
25-12-2025,Maharashtra,Mumbai Suburban,400065,1,7
25-12-2025,Maharashtra,Mumbai Suburban,400075,1,18
25-12-2025,Maharashtra,Mumbai Suburban,400081,0,5
25-12-2025,Maharashtra,Mumbai Suburban,400084,4,9
25-12-2025,Maharashtra,Mumbai Suburban,400086,1,8
25-12-2025,Maharashtra,Mumbai Suburban,400088,1,11
25-12-2025,Maharashtra,Mumbai Suburban,400104,1,38
24-12-2025,Maharashtra,Mumbai Suburban,400029,0,1
24-12-2025,Maharashtra,Mumbai Suburban,400043,6,98
24-12-2025,Maharashtra,Mumbai Suburban,400050,4,19
24-12-2025,Maharashtra,Mumbai Suburban,400053,1,31
24-12-2025,Maharashtra,Mumbai Suburban,400054,0,21
24-12-2025,Maharashtra,Mumbai Suburban,400056,0,9
24-12-2025,Maharashtra,Mumbai Suburban,400061,0,15
24-12-2025,Maharashtra,Mumbai Suburban,400065,0,21
24-12-2025,Maharashtra,Mumbai Suburban,400067,2,78
24-12-2025,Maharashtra,Mumbai Suburban,400068,1,57
24-12-2025,Maharashtra,Mumbai Suburban,400070,8,43
24-12-2025,Maharashtra,Mumbai Suburban,400071,1,26
24-12-2025,Maharashtra,Mumbai Suburban,400086,3,21
24-12-2025,Maharashtra,Mumbai Suburban,400087,0,3
24-12-2025,Maharashtra,Mumbai Suburban,400088,4,21
26-12-2025,Maharashtra,Mumbai Suburban,400024,0,4
26-12-2025,Maharashtra,Mumbai Suburban,400053,2,28
26-12-2025,Maharashtra,Mumbai Suburban,400067,3,80
26-12-2025,Maharashtra,Mumbai Suburban,400080,7,29
26-12-2025,Maharashtra,Mumbai Suburban,400083,0,17
26-12-2025,Maharashtra,Mumbai Suburban,400084,0,3
26-12-2025,Maharashtra,Mumbai Suburban,400085,0,1
26-12-2025,Maharashtra,Mumbai Suburban,400089,2,11
26-12-2025,Maharashtra,Mumbai Suburban,400091,0,4
26-12-2025,Maharashtra,Mumbai Suburban,400098,0,4
26-12-2025,Maharashtra,Mumbai Suburban,400104,0,31
27-12-2025,Maharashtra,Mumbai Suburban,400043,8,65
27-12-2025,Maharashtra,Mumbai Suburban,400052,2,7
27-12-2025,Maharashtra,Mumbai Suburban,400057,0,11
27-12-2025,Maharashtra,Mumbai Suburban,400063,0,14
27-12-2025,Maharashtra,Mumbai Suburban,400077,2,4
27-12-2025,Maharashtra,Mumbai Suburban,400083,0,19
27-12-2025,Maharashtra,Mumbai Suburban,400084,0,10
27-12-2025,Maharashtra,Mumbai Suburban,400086,3,23
27-12-2025,Maharashtra,Mumbai Suburban,400098,0,4
27-12-2025,Maharashtra,Mumbai Suburban,400103,0,4
18-12-2025,Maharashtra,Mumbai Suburban,400024,1,17
18-12-2025,Maharashtra,Mumbai Suburban,400043,13,82
18-12-2025,Maharashtra,Mumbai Suburban,400059,3,28
18-12-2025,Maharashtra,Mumbai Suburban,400060,6,28
18-12-2025,Maharashtra,Mumbai Suburban,400063,0,16
18-12-2025,Maharashtra,Mumbai Suburban,400067,14,84
18-12-2025,Maharashtra,Mumbai Suburban,400070,4,48
18-12-2025,Maharashtra,Mumbai Suburban,400076,0,11
18-12-2025,Maharashtra,Mumbai Suburban,400078,3,32
18-12-2025,Maharashtra,Mumbai Suburban,400079,1,8
18-12-2025,Maharashtra,Mumbai Suburban,400081,1,10
18-12-2025,Maharashtra,Mumbai Suburban,400091,3,7
18-12-2025,Maharashtra,Mumbai Suburban,400092,2,49
18-12-2025,Maharashtra,Mumbai Suburban,400094,4,5
18-12-2025,Maharashtra,Mumbai Suburban,400095,6,63
19-12-2025,Maharashtra,Mumbai Suburban,400024,0,10
19-12-2025,Maharashtra,Mumbai Suburban,400059,1,21
19-12-2025,Maharashtra,Mumbai Suburban,400067,10,86
19-12-2025,Maharashtra,Mumbai Suburban,400071,5,18
19-12-2025,Maharashtra,Mumbai Suburban,400072,6,44
19-12-2025,Maharashtra,Mumbai Suburban,400075,2,31
19-12-2025,Maharashtra,Mumbai Suburban,400091,0,9
19-12-2025,Maharashtra,Mumbai Suburban,400094,1,12
19-12-2025,Maharashtra,Mumbai Suburban,400095,0,40
19-12-2025,Maharashtra,Mumbai Suburban,400103,1,10
21-12-2025,Maharashtra,Mumbai Suburban,400053,3,2
21-12-2025,Maharashtra,Mumbai Suburban,400076,1,4
21-12-2025,Maharashtra,Mumbai Suburban,400077,0,8
21-12-2025,Maharashtra,Mumbai Suburban,400079,1,6
21-12-2025,Maharashtra,Mumbai Suburban,400080,0,15
21-12-2025,Maharashtra,Mumbai Suburban,400084,0,4
21-12-2025,Maharashtra,Mumbai Suburban,400089,0,2
21-12-2025,Maharashtra,Mumbai Suburban,400091,0,3
21-12-2025,Maharashtra,Mumbai Suburban,400101,0,29
14-12-2025,Maharashtra,Mumbai Suburban,400050,0,9
14-12-2025,Maharashtra,Mumbai Suburban,400055,1,7
14-12-2025,Maharashtra,Mumbai Suburban,400057,0,4
14-12-2025,Maharashtra,Mumbai Suburban,400061,1,4
14-12-2025,Maharashtra,Mumbai Suburban,400068,1,18
14-12-2025,Maharashtra,Mumbai Suburban,400075,1,12
14-12-2025,Maharashtra,Mumbai Suburban,400081,2,10
14-12-2025,Maharashtra,Mumbai Suburban,400086,1,14
14-12-2025,Maharashtra,Mumbai Suburban,400089,0,5
14-12-2025,Maharashtra,Mumbai Suburban,400099,0,4
15-12-2025,Maharashtra,Mumbai Suburban,400052,0,5
15-12-2025,Maharashtra,Mumbai Suburban,400055,0,27
15-12-2025,Maharashtra,Mumbai Suburban,400060,3,21
15-12-2025,Maharashtra,Mumbai Suburban,400066,7,35
15-12-2025,Maharashtra,Mumbai Suburban,400074,3,23
15-12-2025,Maharashtra,Mumbai Suburban,400075,1,23
15-12-2025,Maharashtra,Mumbai Suburban,400076,0,9
15-12-2025,Maharashtra,Mumbai Suburban,400081,1,12
15-12-2025,Maharashtra,Mumbai Suburban,400084,0,13
16-12-2025,Maharashtra,Mumbai Suburban,400029,0,4
16-12-2025,Maharashtra,Mumbai Suburban,400043,8,97
16-12-2025,Maharashtra,Mumbai Suburban,400052,2,12
16-12-2025,Maharashtra,Mumbai Suburban,400055,1,27
16-12-2025,Maharashtra,Mumbai Suburban,400064,2,26
16-12-2025,Maharashtra,Mumbai Suburban,400074,3,17
16-12-2025,Maharashtra,Mumbai Suburban,400079,0,7
16-12-2025,Maharashtra,Mumbai Suburban,400084,1,7
16-12-2025,Maharashtra,Mumbai Suburban,400094,1,8
16-12-2025,Maharashtra,Mumbai Suburban,400102,7,45
20-12-2025,Maharashtra,Mumbai Suburban,400056,1,9
20-12-2025,Maharashtra,Mumbai Suburban,400057,1,11
20-12-2025,Maharashtra,Mumbai Suburban,400063,1,12
20-12-2025,Maharashtra,Mumbai Suburban,400072,10,56
20-12-2025,Maharashtra,Mumbai Suburban,400076,3,6
20-12-2025,Maharashtra,Mumbai Suburban,400083,2,20
20-12-2025,Maharashtra,Mumbai Suburban,400092,1,26
20-12-2025,Maharashtra,Mumbai Suburban,400094,1,17
20-12-2025,Maharashtra,Mumbai Suburban,400095,2,36
20-12-2025,Maharashtra,Mumbai Suburban,400103,0,11
22-12-2025,Maharashtra,Mumbai Suburban,400043,7,100
22-12-2025,Maharashtra,Mumbai Suburban,400049,0,8
22-12-2025,Maharashtra,Mumbai Suburban,400058,3,28
22-12-2025,Maharashtra,Mumbai Suburban,400059,0,20
22-12-2025,Maharashtra,Mumbai Suburban,400065,3,22
22-12-2025,Maharashtra,Mumbai Suburban,400077,0,15
22-12-2025,Maharashtra,Mumbai Suburban,400082,1,2
22-12-2025,Maharashtra,Mumbai Suburban,400089,1,15
22-12-2025,Maharashtra,Mumbai Suburban,400091,0,5
22-12-2025,Maharashtra,Mumbai Suburban,400093,2,26
22-12-2025,Maharashtra,Mumbai Suburban,400097,3,57
22-12-2025,Maharashtra,Mumbai Suburban,400101,2,50
22-12-2025,Maharashtra,Mumbai Suburban,400102,4,43
13-12-2025,Maharashtra,Mumbai Suburban,400024,1,6
13-12-2025,Maharashtra,Mumbai Suburban,400029,0,5
13-12-2025,Maharashtra,Mumbai Suburban,400052,0,5
13-12-2025,Maharashtra,Mumbai Suburban,400055,2,30
13-12-2025,Maharashtra,Mumbai Suburban,400061,2,12
13-12-2025,Maharashtra,Mumbai Suburban,400066,5,25
13-12-2025,Maharashtra,Mumbai Suburban,400077,3,12
17-12-2025,Maharashtra,Mumbai Suburban,400049,1,7
17-12-2025,Maharashtra,Mumbai Suburban,400058,2,19
17-12-2025,Maharashtra,Mumbai Suburban,400060,1,19
17-12-2025,Maharashtra,Mumbai Suburban,400071,5,27
17-12-2025,Maharashtra,Mumbai Suburban,400084,0,10
17-12-2025,Maharashtra,Mumbai Suburban,400088,2,21
17-12-2025,Maharashtra,Mumbai Suburban,400093,1,11
17-12-2025,Maharashtra,Mumbai Suburban,400098,0,1
17-12-2025,Maharashtra,Mumbai Suburban,400101,4,50
08-12-2025,Maharashtra,Mumbai Suburban,400050,1,19
08-12-2025,Maharashtra,Mumbai Suburban,400054,0,20
08-12-2025,Maharashtra,Mumbai Suburban,400058,1,31
08-12-2025,Maharashtra,Mumbai Suburban,400064,6,27
08-12-2025,Maharashtra,Mumbai Suburban,400066,7,45
08-12-2025,Maharashtra,Mumbai Suburban,400072,6,53
08-12-2025,Maharashtra,Mumbai Suburban,400084,0,11
08-12-2025,Maharashtra,Mumbai Suburban,400087,0,3
08-12-2025,Maharashtra,Mumbai Suburban,400089,4,14
08-12-2025,Maharashtra,Mumbai Suburban,400093,4,27
08-12-2025,Maharashtra,Mumbai Suburban,400094,0,1
08-12-2025,Maharashtra,Mumbai Suburban,400102,5,56
08-12-2025,Maharashtra,Mumbai Suburban,400103,0,11
09-12-2025,Maharashtra,Mumbai Suburban,400043,14,84
09-12-2025,Maharashtra,Mumbai Suburban,400050,1,17
09-12-2025,Maharashtra,Mumbai Suburban,400056,0,8
09-12-2025,Maharashtra,Mumbai Suburban,400060,1,34
09-12-2025,Maharashtra,Mumbai Suburban,400069,1,14
09-12-2025,Maharashtra,Mumbai Suburban,400077,1,7
09-12-2025,Maharashtra,Mumbai Suburban,400081,0,14
09-12-2025,Maharashtra,Mumbai Suburban,400082,0,1
11-12-2025,Maharashtra,Mumbai Suburban,400054,0,27
11-12-2025,Maharashtra,Mumbai Suburban,400055,2,22
11-12-2025,Maharashtra,Mumbai Suburban,400058,10,28
11-12-2025,Maharashtra,Mumbai Suburban,400071,0,29
11-12-2025,Maharashtra,Mumbai Suburban,400076,2,32
11-12-2025,Maharashtra,Mumbai Suburban,400086,2,26
11-12-2025,Maharashtra,Mumbai Suburban,400091,0,10
11-12-2025,Maharashtra,Mumbai Suburban,400099,1,15
11-12-2025,Maharashtra,Mumbai Suburban,400101,5,61
10-12-2025,Maharashtra,Mumbai Suburban,400052,1,13
10-12-2025,Maharashtra,Mumbai Suburban,400053,2,39
10-12-2025,Maharashtra,Mumbai Suburban,400058,2,28
10-12-2025,Maharashtra,Mumbai Suburban,400064,3,27
10-12-2025,Maharashtra,Mumbai Suburban,400075,6,26
10-12-2025,Maharashtra,Mumbai Suburban,400083,1,22
10-12-2025,Maharashtra,Mumbai Suburban,400091,0,13
10-12-2025,Maharashtra,Mumbai Suburban,400104,8,61
12-12-2025,Maharashtra,Mumbai Suburban,400029,3,5
12-12-2025,Maharashtra,Mumbai Suburban,400043,10,65
12-12-2025,Maharashtra,Mumbai Suburban,400056,0,4
12-12-2025,Maharashtra,Mumbai Suburban,400065,4,14
12-12-2025,Maharashtra,Mumbai Suburban,400087,0,2
12-12-2025,Maharashtra,Mumbai Suburban,400094,1,11
12-12-2025,Maharashtra,Mumbai Suburban,400097,7,40
12-12-2025,Maharashtra,Mumbai Suburban,400104,6,42
04-12-2025,Maharashtra,Mumbai Suburban,400024,4,9
04-12-2025,Maharashtra,Mumbai Suburban,400042,0,13
04-12-2025,Maharashtra,Mumbai Suburban,400049,0,11
04-12-2025,Maharashtra,Mumbai Suburban,400052,1,11
04-12-2025,Maharashtra,Mumbai Suburban,400059,2,19
04-12-2025,Maharashtra,Mumbai Suburban,400071,3,28
04-12-2025,Maharashtra,Mumbai Suburban,400076,0,11
04-12-2025,Maharashtra,Mumbai Suburban,400077,0,23
04-12-2025,Maharashtra,Mumbai Suburban,400078,5,34
04-12-2025,Maharashtra,Mumbai Suburban,400081,2,7
04-12-2025,Maharashtra,Mumbai Suburban,400084,0,10
04-12-2025,Maharashtra,Mumbai Suburban,400091,0,7
03-12-2025,Maharashtra,Mumbai Suburban,400029,0,8
03-12-2025,Maharashtra,Mumbai Suburban,400049,0,8
03-12-2025,Maharashtra,Mumbai Suburban,400050,1,22
03-12-2025,Maharashtra,Mumbai Suburban,400051,3,35
03-12-2025,Maharashtra,Mumbai Suburban,400053,2,29
03-12-2025,Maharashtra,Mumbai Suburban,400063,2,24
03-12-2025,Maharashtra,Mumbai Suburban,400065,2,15
03-12-2025,Maharashtra,Mumbai Suburban,400070,8,55
03-12-2025,Maharashtra,Mumbai Suburban,400075,3,30
03-12-2025,Maharashtra,Mumbai Suburban,400076,1,6
03-12-2025,Maharashtra,Mumbai Suburban,400079,4,13
03-12-2025,Maharashtra,Mumbai Suburban,400098,1,4
03-12-2025,Maharashtra,Mumbai Suburban,400102,5,42
05-12-2025,Maharashtra,Mumbai Suburban,400051,2,29
05-12-2025,Maharashtra,Mumbai Suburban,400053,0,19
05-12-2025,Maharashtra,Mumbai Suburban,400061,2,14
05-12-2025,Maharashtra,Mumbai Suburban,400063,1,16
05-12-2025,Maharashtra,Mumbai Suburban,400065,2,12
05-12-2025,Maharashtra,Mumbai Suburban,400079,3,9
05-12-2025,Maharashtra,Mumbai Suburban,400081,1,10
05-12-2025,Maharashtra,Mumbai Suburban,400084,0,8
05-12-2025,Maharashtra,Mumbai Suburban,400087,0,1
18-11-2025,Maharashtra,Mumbai Suburban,400050,0,23
18-11-2025,Maharashtra,Mumbai Suburban,400066,8,38
18-11-2025,Maharashtra,Mumbai Suburban,400069,2,12
18-11-2025,Maharashtra,Mumbai Suburban,400078,7,49
18-11-2025,Maharashtra,Mumbai Suburban,400080,0,35
18-11-2025,Maharashtra,Mumbai Suburban,400081,0,12
18-11-2025,Maharashtra,Mumbai Suburban,400087,0,3
18-11-2025,Maharashtra,Mumbai Suburban,400093,0,17
18-11-2025,Maharashtra,Mumbai Suburban,400102,2,33
19-11-2025,Maharashtra,Mumbai Suburban,400024,0,9
19-11-2025,Maharashtra,Mumbai Suburban,400053,2,31
19-11-2025,Maharashtra,Mumbai Suburban,400055,0,30
19-11-2025,Maharashtra,Mumbai Suburban,400056,0,11
19-11-2025,Maharashtra,Mumbai Suburban,400064,1,31
19-11-2025,Maharashtra,Mumbai Suburban,400066,3,29
19-11-2025,Maharashtra,Mumbai Suburban,400076,2,10
19-11-2025,Maharashtra,Mumbai Suburban,400084,0,13
19-11-2025,Maharashtra,Mumbai Suburban,400086,5,23
19-11-2025,Maharashtra,Mumbai Suburban,400088,7,28
19-11-2025,Maharashtra,Mumbai Suburban,400089,2,17
19-11-2025,Maharashtra,Mumbai Suburban,400093,2,16
19-11-2025,Maharashtra,Mumbai Suburban,400097,4,69
19-11-2025,Maharashtra,Mumbai Suburban,400104,2,62
03-11-2025,Maharashtra,Mumbai Suburban,400049,1,5
03-11-2025,Maharashtra,Mumbai Suburban,400053,4,27
03-11-2025,Maharashtra,Mumbai Suburban,400067,7,48
03-11-2025,Maharashtra,Mumbai Suburban,400069,1,17
03-11-2025,Maharashtra,Mumbai Suburban,400074,3,22
03-11-2025,Maharashtra,Mumbai Suburban,400077,1,15
03-11-2025,Maharashtra,Mumbai Suburban,400082,0,1
03-11-2025,Maharashtra,Mumbai Suburban,400098,2,6
03-11-2025,Maharashtra,Mumbai Suburban,400102,2,29
03-11-2025,Maharashtra,Mumbai Suburban,400104,6,36
31-10-2025,Maharashtra,Mumbai Suburban,400029,0,3
31-10-2025,Maharashtra,Mumbai Suburban,400050,4,12
31-10-2025,Maharashtra,Mumbai Suburban,400051,2,23
31-10-2025,Maharashtra,Mumbai Suburban,400052,2,8
31-10-2025,Maharashtra,Mumbai Suburban,400057,1,5
31-10-2025,Maharashtra,Mumbai Suburban,400068,1,36
31-10-2025,Maharashtra,Mumbai Suburban,400075,1,24
31-10-2025,Maharashtra,Mumbai Suburban,400076,2,5
31-10-2025,Maharashtra,Mumbai Suburban,400081,1,14
31-10-2025,Maharashtra,Mumbai Suburban,400087,1,10
31-10-2025,Maharashtra,Mumbai Suburban,400091,4,4
31-10-2025,Maharashtra,Mumbai Suburban,400094,5,4
31-10-2025,Maharashtra,Mumbai Suburban,400101,5,43
31-10-2025,Maharashtra,Mumbai Suburban,400104,3,40
22-11-2025,Maharashtra,Mumbai Suburban,400050,2,13
22-11-2025,Maharashtra,Mumbai Suburban,400052,0,9
22-11-2025,Maharashtra,Mumbai Suburban,400054,0,12
22-11-2025,Maharashtra,Mumbai Suburban,400061,1,9
22-11-2025,Maharashtra,Mumbai Suburban,400066,3,14
22-11-2025,Maharashtra,Mumbai Suburban,400069,3,18
22-11-2025,Maharashtra,Mumbai Suburban,400075,2,28
22-11-2025,Maharashtra,Mumbai Suburban,400076,1,16
22-11-2025,Maharashtra,Mumbai Suburban,400078,7,38
22-11-2025,Maharashtra,Mumbai Suburban,400091,0,2
22-11-2025,Maharashtra,Mumbai Suburban,400095,8,40
22-11-2025,Maharashtra,Mumbai Suburban,400098,1,5
22-11-2025,Maharashtra,Mumbai Suburban,400099,0,17
22-11-2025,Maharashtra,Mumbai Suburban,400101,5,40
23-11-2025,Maharashtra,Mumbai Suburban,400029,1,4
23-11-2025,Maharashtra,Mumbai Suburban,400049,0,2
23-11-2025,Maharashtra,Mumbai Suburban,400064,1,10
23-11-2025,Maharashtra,Mumbai Suburban,400065,1,8
23-11-2025,Maharashtra,Mumbai Suburban,400068,2,20
23-11-2025,Maharashtra,Mumbai Suburban,400071,1,12
23-11-2025,Maharashtra,Mumbai Suburban,400072,5,32
23-11-2025,Maharashtra,Mumbai Suburban,400080,3,19
23-11-2025,Maharashtra,Mumbai Suburban,400091,0,5
23-11-2025,Maharashtra,Mumbai Suburban,400092,1,17
23-11-2025,Maharashtra,Mumbai Suburban,400097,7,30
